,BG,STATE,COUNTY,TRACT,BLKGRPCE,NAMELSAD,PUMA,REGION
5083,500019604004,50,50001,50001960400,4,Block Group 4,50400,1
5084,500019610001,50,50001,50001961000,1,Block Group 1,50400,1
5085,500159533001,50,50015,50015953300,1,Block Group 1,50200,1
5086,500070021022,50,50007,50007002102,2,Block Group 2,50100,1
5087,500070021021,50,50007,50007002102,1,Block Group 1,50100,1
5088,500070021023,50,50007,50007002102,3,Block Group 3,50100,1
5089,500099505003,50,50009,50009950500,3,Block Group 3,50200,1
5090,500099502001,50,50009,50009950200,1,Block Group 1,50200,1
5091,500099501001,50,50009,50009950100,1,Block Group 1,50200,1
5092,500099505001,50,50009,50009950500,1,Block Group 1,50200,1
5093,500099505002,50,50009,50009950500,2,Block Group 2,50200,1
5094,500099501002,50,50009,50009950100,2,Block Group 2,50200,1
5095,500159535003,50,50015,50015953500,3,Block Group 3,50200,1
5096,500159532002,50,50015,50015953200,2,Block Group 2,50200,1
5097,500159532001,50,50015,50015953200,1,Block Group 1,50200,1
5098,500159535001,50,50015,50015953500,1,Block Group 1,50200,1
5099,500159534001,50,50015,50015953400,1,Block Group 1,50200,1
5100,500159536002,50,50015,50015953600,2,Block Group 2,50200,1
5101,500159531002,50,50015,50015953100,2,Block Group 2,50200,1
5102,500159533002,50,50015,50015953300,2,Block Group 2,50200,1
5103,500159530002,50,50015,50015953000,2,Block Group 2,50200,1
5104,500159531001,50,50015,50015953100,1,Block Group 1,50200,1
5105,500159530001,50,50015,50015953000,1,Block Group 1,50200,1
5106,500159535002,50,50015,50015953500,2,Block Group 2,50200,1
5107,500070035024,50,50007,50007003502,4,Block Group 4,50100,1
5108,500159536001,50,50015,50015953600,1,Block Group 1,50200,1
5109,500239551003,50,50023,50023955100,3,Block Group 3,50200,1
5110,500279662001,50,50027,50027966200,1,Block Group 1,50300,1
5111,500279665003,50,50027,50027966500,3,Block Group 3,50300,1
5112,500279665002,50,50027,50027966500,2,Block Group 2,50300,1
5113,500279661001,50,50027,50027966100,1,Block Group 1,50300,1
5114,500279651002,50,50027,50027965100,2,Block Group 2,50300,1
5115,500130201001,50,50013,50013020100,1,Block Group 1,50100,1
5116,500130201004,50,50013,50013020100,4,Block Group 4,50100,1
5117,500259675002,50,50025,50025967500,2,Block Group 2,50300,1
5118,500259672001,50,50025,50025967200,1,Block Group 1,50300,1
5119,500179595002,50,50017,50017959500,2,Block Group 2,50300,1
5120,500179591022,50,50017,50017959102,2,Block Group 2,50300,1
5121,500179596002,50,50017,50017959600,2,Block Group 2,50300,1
5122,500259685002,50,50025,50025968500,2,Block Group 2,50300,1
5123,500259672003,50,50025,50025967200,3,Block Group 3,50300,1
5124,500259679002,50,50025,50025967900,2,Block Group 2,50300,1
5125,500259682002,50,50025,50025968200,2,Block Group 2,50300,1
5126,500259679003,50,50025,50025967900,3,Block Group 3,50300,1
5127,500039706004,50,50003,50003970600,4,Block Group 4,50400,1
5128,500039704002,50,50003,50003970400,2,Block Group 2,50400,1
5129,500039705001,50,50003,50003970500,1,Block Group 1,50400,1
5130,500039706001,50,50003,50003970600,1,Block Group 1,50400,1
5131,500039706002,50,50003,50003970600,2,Block Group 2,50400,1
5132,500239549002,50,50023,50023954900,2,Block Group 2,50200,1
5133,500070022005,50,50007,50007002200,5,Block Group 5,50100,1
5134,500070033043,50,50007,50007003304,3,Block Group 3,50100,1
5135,500070035012,50,50007,50007003501,2,Block Group 2,50100,1
5136,500070039003,50,50007,50007003900,3,Block Group 3,50100,1
5137,500070025001,50,50007,50007002500,1,Block Group 1,50100,1
5138,500070024002,50,50007,50007002400,2,Block Group 2,50100,1
5139,500070021024,50,50007,50007002102,4,Block Group 4,50100,1
5140,500070021012,50,50007,50007002101,2,Block Group 2,50100,1
5141,500070035031,50,50007,50007003503,1,Block Group 1,50100,1
5142,500070040022,50,50007,50007004002,2,Block Group 2,50100,1
5143,500070034004,50,50007,50007003400,4,Block Group 4,50100,1
5144,500279656003,50,50027,50027965600,3,Block Group 3,50300,1
5145,500279655022,50,50027,50027965502,2,Block Group 2,50300,1
5146,500259677002,50,50025,50025967700,2,Block Group 2,50300,1
5147,500070025002,50,50007,50007002500,2,Block Group 2,50100,1
5148,500070025003,50,50007,50007002500,3,Block Group 3,50100,1
5149,500070026012,50,50007,50007002601,2,Block Group 2,50100,1
5150,500070026014,50,50007,50007002601,4,Block Group 4,50100,1
5151,500070026021,50,50007,50007002602,1,Block Group 1,50100,1
5152,440090503012,44,44009,44009050301,2,Block Group 2,44400,1
5153,440070014005,44,44007,44007001400,5,Block Group 5,44103,1
5154,440070169003,44,44007,44007016900,3,Block Group 3,44102,1
5155,440070174003,44,44007,44007017400,3,Block Group 3,44101,1
5156,440070112005,44,44007,44007011200,5,Block Group 5,44102,1
5157,440090505003,44,44009,44009050500,3,Block Group 3,44400,1
5158,440070113013,44,44007,44007011301,3,Block Group 3,44102,1
5159,440070113021,44,44007,44007011302,1,Block Group 1,44102,1
5160,440070113022,44,44007,44007011302,2,Block Group 2,44102,1
5161,440070114012,44,44007,44007011401,2,Block Group 2,44102,1
5162,440070141001,44,44007,44007014100,1,Block Group 1,44104,1
5163,440070141002,44,44007,44007014100,2,Block Group 2,44104,1
5164,440090506003,44,44009,44009050600,3,Block Group 3,44400,1
5165,440090508015,44,44009,44009050801,5,Block Group 5,44400,1
5166,440090513041,44,44009,44009051304,1,Block Group 1,44400,1
5167,440090509021,44,44009,44009050902,1,Block Group 1,44400,1
5168,440090511013,44,44009,44009051101,3,Block Group 3,44400,1
5169,440090507002,44,44009,44009050700,2,Block Group 2,44400,1
5170,440070124011,44,44007,44007012401,1,Block Group 1,44101,1
5171,440070141003,44,44007,44007014100,3,Block Group 3,44104,1
5172,440070141004,44,44007,44007014100,4,Block Group 4,44104,1
5173,440070142003,44,44007,44007014200,3,Block Group 3,44104,1
5174,440070142002,44,44007,44007014200,2,Block Group 2,44104,1
5175,440090501022,44,44009,44009050102,2,Block Group 2,44400,1
5176,440090511021,44,44009,44009051102,1,Block Group 1,44400,1
5177,440070116002,44,44007,44007011600,2,Block Group 2,44102,1
5178,440070117012,44,44007,44007011701,2,Block Group 2,44102,1
5179,440070117013,44,44007,44007011701,3,Block Group 3,44102,1
5180,440070117021,44,44007,44007011702,1,Block Group 1,44102,1
5181,440070144003,44,44007,44007014400,3,Block Group 3,44104,1
5182,440070145021,44,44007,44007014502,1,Block Group 1,44104,1
5183,440070145023,44,44007,44007014502,3,Block Group 3,44104,1
5184,440070146001,44,44007,44007014600,1,Block Group 1,44104,1
5185,440070031004,44,44007,44007003100,4,Block Group 4,44103,1
5186,440070031005,44,44007,44007003100,5,Block Group 5,44103,1
5187,440070032001,44,44007,44007003200,1,Block Group 1,44103,1
5188,440070032002,44,44007,44007003200,2,Block Group 2,44103,1
5189,440070032004,44,44007,44007003200,4,Block Group 4,44103,1
5190,440070033001,44,44007,44007003300,1,Block Group 1,44103,1
5191,440070033002,44,44007,44007003300,2,Block Group 2,44103,1
5192,440070033003,44,44007,44007003300,3,Block Group 3,44103,1
5193,440070033004,44,44007,44007003300,4,Block Group 4,44103,1
5194,440070034001,44,44007,44007003400,1,Block Group 1,44103,1
5195,440070034002,44,44007,44007003400,2,Block Group 2,44103,1
5196,440070034003,44,44007,44007003400,3,Block Group 3,44103,1
5197,440070122002,44,44007,44007012200,2,Block Group 2,44101,1
5198,440090507003,44,44009,44009050700,3,Block Group 3,44400,1
5199,440070124012,44,44007,44007012401,2,Block Group 2,44101,1
5200,440070124013,44,44007,44007012401,3,Block Group 3,44101,1
5201,440070164003,44,44007,44007016400,3,Block Group 3,44102,1
5202,440070165001,44,44007,44007016500,1,Block Group 1,44102,1
5203,440070165002,44,44007,44007016500,2,Block Group 2,44102,1
5204,440070165003,44,44007,44007016500,3,Block Group 3,44102,1
5205,440070167001,44,44007,44007016700,1,Block Group 1,44102,1
5206,440070168001,44,44007,44007016800,1,Block Group 1,44102,1
5207,440070168002,44,44007,44007016800,2,Block Group 2,44102,1
5208,440090504023,44,44009,44009050402,3,Block Group 3,44400,1
5209,440090506001,44,44009,44009050600,1,Block Group 1,44400,1
5210,440090506004,44,44009,44009050600,4,Block Group 4,44400,1
5211,440090511012,44,44009,44009051101,2,Block Group 2,44400,1
5212,440090509013,44,44009,44009050901,3,Block Group 3,44400,1
5213,440090513062,44,44009,44009051306,2,Block Group 2,44400,1
5214,440090501032,44,44009,44009050103,2,Block Group 2,44400,1
5215,440090515041,44,44009,44009051504,1,Block Group 1,44400,1
5216,440070147001,44,44007,44007014700,1,Block Group 1,44104,1
5217,440070128013,44,44007,44007012801,3,Block Group 3,44101,1
5218,440070111001,44,44007,44007011100,1,Block Group 1,44102,1
5219,440070147006,44,44007,44007014700,6,Block Group 6,44104,1
5220,440070016001,44,44007,44007001600,1,Block Group 1,44103,1
5221,440070128032,44,44007,44007012803,2,Block Group 2,44101,1
5222,440070133001,44,44007,44007013300,1,Block Group 1,44101,1
5223,440070114021,44,44007,44007011402,1,Block Group 1,44102,1
5224,440070129004,44,44007,44007012900,4,Block Group 4,44101,1
5225,440070114014,44,44007,44007011401,4,Block Group 4,44102,1
5226,440070032003,44,44007,44007003200,3,Block Group 3,44103,1
5227,440070152001,44,44007,44007015200,1,Block Group 1,44102,1
5228,440070005003,44,44007,44007000500,3,Block Group 3,44103,1
5229,440050409004,44,44005,44005040900,4,Block Group 4,44300,1
5230,440070155001,44,44007,44007015500,1,Block Group 1,44102,1
5231,440070104001,44,44007,44007010400,1,Block Group 1,44104,1
5232,440070101023,44,44007,44007010102,3,Block Group 3,44104,1
5233,440070127011,44,44007,44007012701,1,Block Group 1,44101,1
5234,440070036021,44,44007,44007003602,1,Block Group 1,44103,1
5235,440070016005,44,44007,44007001600,5,Block Group 5,44103,1
5236,440070037003,44,44007,44007003700,3,Block Group 3,44103,1
5237,440070131021,44,44007,44007013102,1,Block Group 1,44101,1
5238,440070034004,44,44007,44007003400,4,Block Group 4,44103,1
5239,440070035002,44,44007,44007003500,2,Block Group 2,44103,1
5240,440070035001,44,44007,44007003500,1,Block Group 1,44103,1
5241,440070036012,44,44007,44007003601,2,Block Group 2,44103,1
5242,440070036022,44,44007,44007003602,2,Block Group 2,44103,1
5243,440070037001,44,44007,44007003700,1,Block Group 1,44103,1
5244,440070037004,44,44007,44007003700,4,Block Group 4,44103,1
5245,440070123001,44,44007,44007012300,1,Block Group 1,44101,1
5246,440070101011,44,44007,44007010101,1,Block Group 1,44104,1
5247,440070101012,44,44007,44007010101,2,Block Group 2,44104,1
5248,440070012001,44,44007,44007001200,1,Block Group 1,44103,1
5249,440070127023,44,44007,44007012702,3,Block Group 3,44101,1
5250,440070124015,44,44007,44007012401,5,Block Group 5,44101,1
5251,440070124021,44,44007,44007012402,1,Block Group 1,44101,1
5252,440070124022,44,44007,44007012402,2,Block Group 2,44101,1
5253,440070126011,44,44007,44007012601,1,Block Group 1,44101,1
5254,440070131022,44,44007,44007013102,2,Block Group 2,44101,1
5255,440070106001,44,44007,44007010600,1,Block Group 1,44104,1
5256,440070170002,44,44007,44007017000,2,Block Group 2,44102,1
5257,440070171003,44,44007,44007017100,3,Block Group 3,44102,1
5258,440070171001,44,44007,44007017100,1,Block Group 1,44102,1
5259,440070171004,44,44007,44007017100,4,Block Group 4,44102,1
5260,440070173002,44,44007,44007017300,2,Block Group 2,44101,1
5261,440070173003,44,44007,44007017300,3,Block Group 3,44101,1
5262,440070174001,44,44007,44007017400,1,Block Group 1,44101,1
5263,440070174002,44,44007,44007017400,2,Block Group 2,44101,1
5264,440070175001,44,44007,44007017500,1,Block Group 1,44101,1
5265,440070175002,44,44007,44007017500,2,Block Group 2,44101,1
5266,440070019004,44,44007,44007001900,4,Block Group 4,44103,1
5267,440070014003,44,44007,44007001400,3,Block Group 3,44103,1
5268,440070140002,44,44007,44007014000,2,Block Group 2,44104,1
5269,440070122003,44,44007,44007012200,3,Block Group 3,44101,1
5270,440070023006,44,44007,44007002300,6,Block Group 6,44103,1
5271,440070113012,44,44007,44007011301,2,Block Group 2,44102,1
5272,440070031001,44,44007,44007003100,1,Block Group 1,44103,1
5273,440070012002,44,44007,44007001200,2,Block Group 2,44103,1
5274,440070147002,44,44007,44007014700,2,Block Group 2,44104,1
5275,440070110003,44,44007,44007011000,3,Block Group 3,44102,1
5276,440070105011,44,44007,44007010501,1,Block Group 1,44104,1
5277,440070133003,44,44007,44007013300,3,Block Group 3,44101,1
5278,440070158005,44,44007,44007015800,5,Block Group 5,44102,1
5279,440090509011,44,44009,44009050901,1,Block Group 1,44400,1
5280,440070125001,44,44007,44007012500,1,Block Group 1,44101,1
5281,440090503013,44,44009,44009050301,3,Block Group 3,44400,1
5282,440090512021,44,44009,44009051202,1,Block Group 1,44400,1
5283,440090513025,44,44009,44009051302,5,Block Group 5,44400,1
5284,440050401022,44,44005,44005040102,2,Block Group 2,44300,1
5285,440070117022,44,44007,44007011702,2,Block Group 2,44102,1
5286,440070118001,44,44007,44007011800,1,Block Group 1,44102,1
5287,440070118002,44,44007,44007011800,2,Block Group 2,44102,1
5288,440070118003,44,44007,44007011800,3,Block Group 3,44102,1
5289,440070118004,44,44007,44007011800,4,Block Group 4,44102,1
5290,440070118005,44,44007,44007011800,5,Block Group 5,44102,1
5291,440070147003,44,44007,44007014700,3,Block Group 3,44104,1
5292,440070147004,44,44007,44007014700,4,Block Group 4,44104,1
5293,440070148001,44,44007,44007014800,1,Block Group 1,44104,1
5294,440070150001,44,44007,44007015000,1,Block Group 1,44102,1
5295,440070150002,44,44007,44007015000,2,Block Group 2,44102,1
5296,440070151001,44,44007,44007015100,1,Block Group 1,44102,1
5297,440070151002,44,44007,44007015100,2,Block Group 2,44102,1
5298,440070151003,44,44007,44007015100,3,Block Group 3,44102,1
5299,440090509024,44,44009,44009050902,4,Block Group 4,44400,1
5300,440090511011,44,44009,44009051101,1,Block Group 1,44400,1
5301,440090507005,44,44009,44009050700,5,Block Group 5,44400,1
5302,440090515024,44,44009,44009051502,4,Block Group 4,44400,1
5303,440090415002,44,44009,44009041500,2,Block Group 2,44400,1
5304,440090501031,44,44009,44009050103,1,Block Group 1,44400,1
5305,440090510001,44,44009,44009051000,1,Block Group 1,44400,1
5306,440090507006,44,44009,44009050700,6,Block Group 6,44400,1
5307,440090515025,44,44009,44009051502,5,Block Group 5,44400,1
5308,440090503022,44,44009,44009050302,2,Block Group 2,44400,1
5309,440090504012,44,44009,44009050401,2,Block Group 2,44400,1
5310,440090510003,44,44009,44009051000,3,Block Group 3,44400,1
5311,440090508012,44,44009,44009050801,2,Block Group 2,44400,1
5312,440090511014,44,44009,44009051101,4,Block Group 4,44400,1
5313,440090501034,44,44009,44009050103,4,Block Group 4,44400,1
5314,440090503021,44,44009,44009050302,1,Block Group 1,44400,1
5315,440070157002,44,44007,44007015700,2,Block Group 2,44102,1
5316,440070120001,44,44007,44007012000,1,Block Group 1,44102,1
5317,440070120002,44,44007,44007012000,2,Block Group 2,44102,1
5318,440070120003,44,44007,44007012000,3,Block Group 3,44102,1
5319,440070120004,44,44007,44007012000,4,Block Group 4,44102,1
5320,440070120005,44,44007,44007012000,5,Block Group 5,44102,1
5321,440070121041,44,44007,44007012104,1,Block Group 1,44102,1
5322,440070152002,44,44007,44007015200,2,Block Group 2,44102,1
5323,440070153001,44,44007,44007015300,1,Block Group 1,44102,1
5324,440070154002,44,44007,44007015400,2,Block Group 2,44102,1
5325,440070155002,44,44007,44007015500,2,Block Group 2,44102,1
5326,440070155004,44,44007,44007015500,4,Block Group 4,44102,1
5327,440070156002,44,44007,44007015600,2,Block Group 2,44102,1
5328,440070157001,44,44007,44007015700,1,Block Group 1,44102,1
5329,440070157003,44,44007,44007015700,3,Block Group 3,44102,1
5330,440090504011,44,44009,44009050401,1,Block Group 1,44400,1
5331,440070158001,44,44007,44007015800,1,Block Group 1,44102,1
5332,440070158002,44,44007,44007015800,2,Block Group 2,44102,1
5333,440070159003,44,44007,44007015900,3,Block Group 3,44102,1
5334,440090512023,44,44009,44009051202,3,Block Group 3,44400,1
5335,440090509022,44,44009,44009050902,2,Block Group 2,44400,1
5336,440090508011,44,44009,44009050801,1,Block Group 1,44400,1
5337,440090513061,44,44009,44009051306,1,Block Group 1,44400,1
5338,440090507001,44,44009,44009050700,1,Block Group 1,44400,1
5339,440090507004,44,44009,44009050700,4,Block Group 4,44400,1
5340,440090504021,44,44009,44009050402,1,Block Group 1,44400,1
5341,440070102004,44,44007,44007010200,4,Block Group 4,44104,1
5342,440090506002,44,44009,44009050600,2,Block Group 2,44400,1
5343,440070101013,44,44007,44007010101,3,Block Group 3,44104,1
5344,440070101014,44,44007,44007010101,4,Block Group 4,44104,1
5345,440070101021,44,44007,44007010102,1,Block Group 1,44104,1
5346,440070101022,44,44007,44007010102,2,Block Group 2,44104,1
5347,440070101024,44,44007,44007010102,4,Block Group 4,44104,1
5348,440070102001,44,44007,44007010200,1,Block Group 1,44104,1
5349,440070102002,44,44007,44007010200,2,Block Group 2,44104,1
5350,440070102003,44,44007,44007010200,3,Block Group 3,44104,1
5351,440070126021,44,44007,44007012602,1,Block Group 1,44101,1
5352,440070126022,44,44007,44007012602,2,Block Group 2,44101,1
5353,440070176002,44,44007,44007017600,2,Block Group 2,44101,1
5354,440070126023,44,44007,44007012602,3,Block Group 3,44101,1
5355,440070126025,44,44007,44007012602,5,Block Group 5,44101,1
5356,440070126026,44,44007,44007012602,6,Block Group 6,44101,1
5357,440070175003,44,44007,44007017500,3,Block Group 3,44101,1
5358,440070176001,44,44007,44007017600,1,Block Group 1,44101,1
5359,440070178003,44,44007,44007017800,3,Block Group 3,44101,1
5360,440070177001,44,44007,44007017700,1,Block Group 1,44101,1
5361,440070177002,44,44007,44007017700,2,Block Group 2,44101,1
5362,440070177003,44,44007,44007017700,3,Block Group 3,44101,1
5363,440070178001,44,44007,44007017800,1,Block Group 1,44101,1
5364,440070178002,44,44007,44007017800,2,Block Group 2,44101,1
5365,440070104005,44,44007,44007010400,5,Block Group 5,44104,1
5366,440070179001,44,44007,44007017900,1,Block Group 1,44101,1
5367,440050401023,44,44005,44005040102,3,Block Group 3,44300,1
5368,440050417023,44,44005,44005041702,3,Block Group 3,44300,1
5369,440050414002,44,44005,44005041400,2,Block Group 2,44300,1
5370,440050401021,44,44005,44005040102,1,Block Group 1,44300,1
5371,440050412001,44,44005,44005041200,1,Block Group 1,44300,1
5372,440050411003,44,44005,44005041100,3,Block Group 3,44300,1
5373,440050417021,44,44005,44005041702,1,Block Group 1,44300,1
5374,440050417011,44,44005,44005041701,1,Block Group 1,44300,1
5375,440070102006,44,44007,44007010200,6,Block Group 6,44104,1
5376,440070102007,44,44007,44007010200,7,Block Group 7,44104,1
5377,440070103002,44,44007,44007010300,2,Block Group 2,44104,1
5378,440070103003,44,44007,44007010300,3,Block Group 3,44104,1
5379,440070104003,44,44007,44007010400,3,Block Group 3,44104,1
5380,440070104004,44,44007,44007010400,4,Block Group 4,44104,1
5381,440070105012,44,44007,44007010501,2,Block Group 2,44104,1
5382,440070180002,44,44007,44007018000,2,Block Group 2,44101,1
5383,440070127021,44,44007,44007012702,1,Block Group 1,44101,1
5384,440070127022,44,44007,44007012702,2,Block Group 2,44101,1
5385,440070128011,44,44007,44007012801,1,Block Group 1,44101,1
5386,440070128012,44,44007,44007012801,2,Block Group 2,44101,1
5387,440070128021,44,44007,44007012802,1,Block Group 1,44101,1
5388,440070128022,44,44007,44007012802,2,Block Group 2,44101,1
5389,440070179002,44,44007,44007017900,2,Block Group 2,44101,1
5390,440070179003,44,44007,44007017900,3,Block Group 3,44101,1
5391,440070180001,44,44007,44007018000,1,Block Group 1,44101,1
5392,440030208001,44,44003,44003020800,1,Block Group 1,44201,1
5393,440070180003,44,44007,44007018000,3,Block Group 3,44101,1
5394,440070181002,44,44007,44007018100,2,Block Group 2,44101,1
5395,440070181001,44,44007,44007018100,1,Block Group 1,44101,1
5396,440070170004,44,44007,44007017000,4,Block Group 4,44102,1
5397,440030206013,44,44003,44003020601,3,Block Group 3,44201,1
5398,440030222022,44,44003,44003022202,2,Block Group 2,44201,1
5399,440030223004,44,44003,44003022300,4,Block Group 4,44201,1
5400,440030203005,44,44003,44003020300,5,Block Group 5,44201,1
5401,440030213004,44,44003,44003021300,4,Block Group 4,44201,1
5402,440030223003,44,44003,44003022300,3,Block Group 3,44201,1
5403,440090508022,44,44009,44009050802,2,Block Group 2,44400,1
5404,440090509023,44,44009,44009050902,3,Block Group 3,44400,1
5405,440090501041,44,44009,44009050104,1,Block Group 1,44400,1
5406,440090510005,44,44009,44009051000,5,Block Group 5,44400,1
5407,440090508021,44,44009,44009050802,1,Block Group 1,44400,1
5408,440090509012,44,44009,44009050901,2,Block Group 2,44400,1
5409,440090503011,44,44009,44009050301,1,Block Group 1,44400,1
5410,440090510004,44,44009,44009051000,4,Block Group 4,44400,1
5411,440090508014,44,44009,44009050801,4,Block Group 4,44400,1
5412,440090501033,44,44009,44009050103,3,Block Group 3,44400,1
5413,440090505001,44,44009,44009050500,1,Block Group 1,44400,1
5414,440090505002,44,44009,44009050500,2,Block Group 2,44400,1
5415,440090515044,44,44009,44009051504,4,Block Group 4,44400,1
5416,440090504022,44,44009,44009050402,2,Block Group 2,44400,1
5417,440090511023,44,44009,44009051102,3,Block Group 3,44400,1
5418,440090512011,44,44009,44009051201,1,Block Group 1,44400,1
5419,440090512024,44,44009,44009051202,4,Block Group 4,44400,1
5420,440090512022,44,44009,44009051202,2,Block Group 2,44400,1
5421,440070132011,44,44007,44007013201,1,Block Group 1,44101,1
5422,440070132012,44,44007,44007013201,2,Block Group 2,44101,1
5423,440070132013,44,44007,44007013201,3,Block Group 3,44101,1
5424,440070133004,44,44007,44007013300,4,Block Group 4,44101,1
5425,440070134001,44,44007,44007013400,1,Block Group 1,44104,1
5426,440070134002,44,44007,44007013400,2,Block Group 2,44104,1
5427,440070134003,44,44007,44007013400,3,Block Group 3,44104,1
5428,440070134004,44,44007,44007013400,4,Block Group 4,44104,1
5429,440070135001,44,44007,44007013500,1,Block Group 1,44104,1
5430,440070182001,44,44007,44007018200,1,Block Group 1,44101,1
5431,440070182002,44,44007,44007018200,2,Block Group 2,44101,1
5432,440070183001,44,44007,44007018300,1,Block Group 1,44101,1
5433,440070184001,44,44007,44007018400,1,Block Group 1,44101,1
5434,440030214013,44,44003,44003021401,3,Block Group 3,44201,1
5435,440070184002,44,44007,44007018400,2,Block Group 2,44101,1
5436,440070184003,44,44007,44007018400,3,Block Group 3,44101,1
5437,440070184005,44,44007,44007018400,5,Block Group 5,44101,1
5438,440030222015,44,44003,44003022201,5,Block Group 5,44201,1
5439,440070185002,44,44007,44007018500,2,Block Group 2,44101,1
5440,440070185003,44,44007,44007018500,3,Block Group 3,44101,1
5441,440030207032,44,44003,44003020703,2,Block Group 2,44201,1
5442,440030219014,44,44003,44003021901,4,Block Group 4,44201,1
5443,440030222011,44,44003,44003022201,1,Block Group 1,44201,1
5444,440010302003,44,44001,44001030200,3,Block Group 3,44300,1
5445,440010305003,44,44001,44001030500,3,Block Group 3,44300,1
5446,440030210012,44,44003,44003021001,2,Block Group 2,44201,1
5447,440030209032,44,44003,44003020903,2,Block Group 2,44201,1
5448,440030209033,44,44003,44003020903,3,Block Group 3,44201,1
5449,440039800001,44,44003,44003980000,1,Block Group 1,44201,1
5450,440030207033,44,44003,44003020703,3,Block Group 3,44201,1
5451,440030202003,44,44003,44003020200,3,Block Group 3,44201,1
5452,440050409002,44,44005,44005040900,2,Block Group 2,44300,1
5453,440050402002,44,44005,44005040200,2,Block Group 2,44300,1
5454,440050411001,44,44005,44005041100,1,Block Group 1,44300,1
5455,440050401031,44,44005,44005040103,1,Block Group 1,44300,1
5456,440030221001,44,44003,44003022100,1,Block Group 1,44201,1
5457,440030210011,44,44003,44003021001,1,Block Group 1,44201,1
5458,440030201011,44,44003,44003020101,1,Block Group 1,44201,1
5459,440070139003,44,44007,44007013900,3,Block Group 3,44104,1
5460,440070168003,44,44007,44007016800,3,Block Group 3,44102,1
5461,440070114033,44,44007,44007011403,3,Block Group 3,44102,1
5462,440070140005,44,44007,44007014000,5,Block Group 5,44104,1
5463,440070003005,44,44007,44007000300,5,Block Group 5,44103,1
5464,440070036023,44,44007,44007003602,3,Block Group 3,44103,1
5465,440070160002,44,44007,44007016000,2,Block Group 2,44102,1
5466,440070024006,44,44007,44007002400,6,Block Group 6,44103,1
5467,440070028002,44,44007,44007002800,2,Block Group 2,44103,1
5468,440070105021,44,44007,44007010502,1,Block Group 1,44104,1
5469,440070145013,44,44007,44007014501,3,Block Group 3,44104,1
5470,440070116003,44,44007,44007011600,3,Block Group 3,44102,1
5471,440070146002,44,44007,44007014600,2,Block Group 2,44104,1
5472,440070035004,44,44007,44007003500,4,Block Group 4,44103,1
5473,440070036011,44,44007,44007003601,1,Block Group 1,44103,1
5474,440070105013,44,44007,44007010501,3,Block Group 3,44104,1
5475,440070106002,44,44007,44007010600,2,Block Group 2,44104,1
5476,440070119023,44,44007,44007011902,3,Block Group 3,44102,1
5477,440070121032,44,44007,44007012103,2,Block Group 2,44102,1
5478,440070121043,44,44007,44007012104,3,Block Group 3,44102,1
5479,440050401013,44,44005,44005040101,3,Block Group 3,44300,1
5480,440070148002,44,44007,44007014800,2,Block Group 2,44104,1
5481,440070145011,44,44007,44007014501,1,Block Group 1,44104,1
5482,440070008003,44,44007,44007000800,3,Block Group 3,44103,1
5483,440070011002,44,44007,44007001100,2,Block Group 2,44103,1
5484,440070007003,44,44007,44007000700,3,Block Group 3,44103,1
5485,440070029004,44,44007,44007002900,4,Block Group 4,44103,1
5486,440070016002,44,44007,44007001600,2,Block Group 2,44103,1
5487,440070167002,44,44007,44007016700,2,Block Group 2,44102,1
5488,440070166001,44,44007,44007016600,1,Block Group 1,44102,1
5489,440070171002,44,44007,44007017100,2,Block Group 2,44102,1
5490,440070019001,44,44007,44007001900,1,Block Group 1,44103,1
5491,440070006001,44,44007,44007000600,1,Block Group 1,44103,1
5492,440070119011,44,44007,44007011901,1,Block Group 1,44102,1
5493,440070119012,44,44007,44007011901,2,Block Group 2,44102,1
5494,440070009001,44,44007,44007000900,1,Block Group 1,44103,1
5495,440070169002,44,44007,44007016900,2,Block Group 2,44102,1
5496,440070010002,44,44007,44007001000,2,Block Group 2,44103,1
5497,440070156003,44,44007,44007015600,3,Block Group 3,44102,1
5498,440050416022,44,44005,44005041602,2,Block Group 2,44300,1
5499,440050401035,44,44005,44005040103,5,Block Group 5,44300,1
5500,440050403042,44,44005,44005040304,2,Block Group 2,44300,1
5501,440090513021,44,44009,44009051302,1,Block Group 1,44400,1
5502,440050414001,44,44005,44005041400,1,Block Group 1,44300,1
5503,440050408002,44,44005,44005040800,2,Block Group 2,44300,1
5504,440050404002,44,44005,44005040400,2,Block Group 2,44300,1
5505,440050403031,44,44005,44005040303,1,Block Group 1,44300,1
5506,440070125003,44,44007,44007012500,3,Block Group 3,44101,1
5507,440070132023,44,44007,44007013202,3,Block Group 3,44101,1
5508,440070021012,44,44007,44007002101,2,Block Group 2,44103,1
5509,440070170001,44,44007,44007017000,1,Block Group 1,44102,1
5510,440070108002,44,44007,44007010800,2,Block Group 2,44102,1
5511,440070114034,44,44007,44007011403,4,Block Group 4,44102,1
5512,440070115001,44,44007,44007011500,1,Block Group 1,44102,1
5513,440070116004,44,44007,44007011600,4,Block Group 4,44102,1
5514,440070115003,44,44007,44007011500,3,Block Group 3,44102,1
5515,440070159004,44,44007,44007015900,4,Block Group 4,44102,1
5516,440070108003,44,44007,44007010800,3,Block Group 3,44102,1
5517,440070128031,44,44007,44007012803,1,Block Group 1,44101,1
5518,440070132014,44,44007,44007013201,4,Block Group 4,44101,1
